apogee_id,glon,glat,snr,vhelio_avg,vscatter,teff,logg,m_h,alpha_m
2M13432483+2902069,45.40459,78.38461,97.50073,23.07155,14.90191,5441.4,4.449754,0.13525,-0.0370617
2M13432483+2902069,45.40459,78.38461,97.50073,23.07155,14.90191,5441.4,4.449754,0.13525,-0.0370617
2M13432483+2902069,45.40459,78.38461,97.50073,23.07155,14.90191,5441.4,4.449754,0.13525,-0.0370617
2M13432483+2902069,45.40459,78.38461,97.50073,23.07155,14.90191,5441.4,4.449754,0.13525,-0.0370617
2M13432492+5534323,108.18593,60.03974,49.06509,-23.0066,0.1907078,4678.18,4.610369,-0.12705,0.0177733
2M13432492+5534323,108.18593,60.03974,49.06509,-23.0066,0.1907078,4678.18,4.610369,-0.12705,0.0177733
2M13432492+5534323,108.18593,60.03974,49.06509,-23.0066,0.1907078,4678.18,4.610369,-0.12705,0.0177733
2M13432559+2743582,38.92261,78.45368,35.49624,-1.164625,0.2899899,5607.587,3.459827,0.088995,-0.1129047
2M13432559+2743582,38.92261,78.45368,35.49624,-1.164625,0.2899899,5607.587,3.459827,0.088995,-0.1129047
2M13432559+2743582,38.92261,78.45368,35.49624,-1.164625,0.2899899,5607.587,3.459827,0.088995,-0.1129047
2M13432559+2743582,38.92261,78.45368,35.49624,-1.164625,0.2899899,5607.587,3.459827,0.088995,-0.1129047
2M13432559+2743582,38.92261,78.45368,35.49624,-1.164625,0.2899899,5607.587,3.459827,0.088995,-0.1129047
2M13432976+2749579,39.42118,78.43794,84.51655,-0.7180268,0.06146845,5142.175,4.507709,0.28754,-0.0047786
2M13432976+2749579,39.42118,78.43794,84.51655,-0.7180268,0.06146845,5142.175,4.507709,0.28754,-0.0047786
2M13432976+2749579,39.42118,78.43794,84.51655,-0.7180268,0.06146845,5142.175,4.507709,0.28754,-0.0047786
2M13432976+2749579,39.42118,78.43794,84.51655,-0.7180268,0.06146845,5142.175,4.507709,0.28754,-0.0047786
2M13432976+2749579,39.42118,78.43794,84.51655,-0.7180268,0.06146845,5142.175,4.507709,0.28754,-0.0047786
2M13434075+2827042,42.49015,78.37647,110.872,-8.510627,0.129431,5838.615,4.252624,0.060608,-0.0179107
2M13434075+2827042,42.49015,78.37647,110.872,-8.510627,0.129431,5838.615,4.252624,0.060608,-0.0179107
2M13434075+2827042,42.49015,78.37647,110.872,-8.510627,0.129431,5838.615,4.252624,0.060608,-0.0179107
2M13434075+2827042,42.49015,78.37647,110.872,-8.510627,0.129431,5838.615,4.252624,0.060608,-0.0179107
2M13434075+2827042,42.49015,78.37647,110.872,-8.510627,0.129431,5838.615,4.252624,0.060608,-0.0179107
2M13434900+1709010,356.13383,74.31465,79.03377,0.9822974,0.03779921,4235.768,4.613125,-0.15815,-0.0421937
2M13435495+1732228,357.28344,74.55348,77.24843,-6.718197,0.04851026,4151.35,4.615128,-0.02222,-0.0567207
2M13435985+2735029,38.18829,78.32621,49.10751,23.82905,0.09499008,5662.138,4.154582,-0.40087,0.1718253
2M13435985+2735029,38.18829,78.32621,49.10751,23.82905,0.09499008,5662.138,4.154582,-0.40087,0.1718253
2M13435985+2735029,38.18829,78.32621,49.10751,23.82905,0.09499008,5662.138,4.154582,-0.40087,0.1718253
2M13435985+2735029,38.18829,78.32621,49.10751,23.82905,0.09499008,5662.138,4.154582,-0.40087,0.1718253
2M13435985+2735029,38.18829,78.32621,49.10751,23.82905,0.09499008,5662.138,4.154582,-0.40087,0.1718253
2M13440347+2816263,41.59324,78.30249,143.7931,-3.14799,0.08304485,5484.924,4.515823,-0.15369,0.0315423
2M13440347+2816263,41.59324,78.30249,143.7931,-3.14799,0.08304485,5484.924,4.515823,-0.15369,0.0315423
2M13440347+2816263,41.59324,78.30249,143.7931,-3.14799,0.08304485,5484.924,4.515823,-0.15369,0.0315423
2M13440347+2816263,41.59324,78.30249,143.7931,-3.14799,0.08304485,5484.924,4.515823,-0.15369,0.0315423
2M13440347+2816263,41.59324,78.30249,143.7931,-3.14799,0.08304485,5484.924,4.515823,-0.15369,0.0315423
2M13440620+2718088,36.80131,78.29542,437.1996,-15.93488,0.0957552,5900.037,4.348704,-0.15284,0.0065194
2M13440620+2718088,36.80131,78.29542,437.1996,-15.93488,0.0957552,5900.037,4.348704,-0.15284,0.0065194
2M13440620+2718088,36.80131,78.29542,437.1996,-15.93488,0.0957552,5900.037,4.348704,-0.15284,0.0065194
2M13440620+2718088,36.80131,78.29542,437.1996,-15.93488,0.0957552,5900.037,4.348704,-0.15284,0.0065194
2M13441026+2846432,44.06343,78.24488,118.7027,-37.16705,0.1186549,4769.023,4.562224,0.1195,-0.0082467
2M13441026+2846432,44.06343,78.24488,118.7027,-37.16705,0.1186549,4769.023,4.562224,0.1195,-0.0082467
2M13441026+2846432,44.06343,78.24488,118.7027,-37.16705,0.1186549,4769.023,4.562224,0.1195,-0.0082467
2M13441026+2846432,44.06343,78.24488,118.7027,-37.16705,0.1186549,4769.023,4.562224,0.1195,-0.0082467
2M13441574+2711292,36.26303,78.25538,94.49242,22.84715,0.147746,4445.485,4.590302,0.14758,-0.0129967
2M13441574+2711292,36.26303,78.25538,94.49242,22.84715,0.147746,4445.485,4.590302,0.14758,-0.0129967
2M13441574+2711292,36.26303,78.25538,94.49242,22.84715,0.147746,4445.485,4.590302,0.14758,-0.0129967
2M13441574+2711292,36.26303,78.25538,94.49242,22.84715,0.147746,4445.485,4.590302,0.14758,-0.0129967
2M13441574+2711292,36.26303,78.25538,94.49242,22.84715,0.147746,4445.485,4.590302,0.14758,-0.0129967
2M13442276+2748099,39.26695,78.24279,48.94835,-1.466901,0.2294535,4180.356,4.626097,-0.15107,-0.0415207
2M13442276+2748099,39.26695,78.24279,48.94835,-1.466901,0.2294535,4180.356,4.626097,-0.15107,-0.0415207
2M13442276+2748099,39.26695,78.24279,48.94835,-1.466901,0.2294535,4180.356,4.626097,-0.15107,-0.0415207
2M13442276+2748099,39.26695,78.24279,48.94835,-1.466901,0.2294535,4180.356,4.626097,-0.15107,-0.0415207
2M13442276+2748099,39.26695,78.24279,48.94835,-1.466901,0.2294535,4180.356,4.626097,-0.15107,-0.0415207
2M13442312+2847519,44.13668,78.19644,97.20325,-18.46219,0.1474271,5511.91,4.399918,0.19286,0.0404853
2M13442312+2847519,44.13668,78.19644,97.20325,-18.46219,0.1474271,5511.91,4.399918,0.19286,0.0404853
2M13442312+2847519,44.13668,78.19644,97.20325,-18.46219,0.1474271,5511.91,4.399918,0.19286,0.0404853
2M13442312+2847519,44.13668,78.19644,97.20325,-18.46219,0.1474271,5511.91,4.399918,0.19286,0.0404853
2M13442688+5654280,108.96637,58.76014,77.35432,-41.99691,0,4992.833,3.505034,0.022169,0.041292
2M13443385+2816586,41.61328,78.19075,147.7205,46.54405,0.113432,5518.788,4.519316,-0.40541,0.1760553
2M13443385+2816586,41.61328,78.19075,147.7205,46.54405,0.113432,5518.788,4.519316,-0.40541,0.1760553
2M13443385+2816586,41.61328,78.19075,147.7205,46.54405,0.113432,5518.788,4.519316,-0.40541,0.1760553
2M13443385+2816586,41.61328,78.19075,147.7205,46.54405,0.113432,5518.788,4.519316,-0.40541,0.1760553
2M13443385+2816586,41.61328,78.19075,147.7205,46.54405,0.113432,5518.788,4.519316,-0.40541,0.1760553
2M13443527+2839294,43.4401,78.16345,72.3784,-43.19353,0.2617626,4570.581,4.573846,-0.20403,0.006447
2M13443527+2839294,43.4401,78.16345,72.3784,-43.19353,0.2617626,4570.581,4.573846,-0.20403,0.006447
2M13443527+2839294,43.4401,78.16345,72.3784,-43.19353,0.2617626,4570.581,4.573846,-0.20403,0.006447
2M13443527+2839294,43.4401,78.16345,72.3784,-43.19353,0.2617626,4570.581,4.573846,-0.20403,0.006447
2M13444340+2746353,39.13758,78.16679,371.758,10.21904,0.06799237,6028.603,4.077421,-0.078735,-0.0001964
2M13444340+2746353,39.13758,78.16679,371.758,10.21904,0.06799237,6028.603,4.077421,-0.078735,-0.0001964
2M13444340+2746353,39.13758,78.16679,371.758,10.21904,0.06799237,6028.603,4.077421,-0.078735,-0.0001964
2M13444340+2746353,39.13758,78.16679,371.758,10.21904,0.06799237,6028.603,4.077421,-0.078735,-0.0001964
2M13444340+2746353,39.13758,78.16679,371.758,10.21904,0.06799237,6028.603,4.077421,-0.078735,-0.0001964
2M13444415+1750423,358.63511,74.60049,50.93703,-25.63214,0.08141956,3728.015,4.659133,-0.086812,-0.0405557
2M13444825+2748366,39.30168,78.14882,63.4275,14.5441,0.2037532,5660.776,4.059108,-0.39167,0.1688853
2M13444825+2748366,39.30168,78.14882,63.4275,14.5441,0.2037532,5660.776,4.059108,-0.39167,0.1688853
2M13444825+2748366,39.30168,78.14882,63.4275,14.5441,0.2037532,5660.776,4.059108,-0.39167,0.1688853
2M13444825+2748366,39.30168,78.14882,63.4275,14.5441,0.2037532,5660.776,4.059108,-0.39167,0.1688853
2M13444825+2748366,39.30168,78.14882,63.4275,14.5441,0.2037532,5660.776,4.059108,-0.39167,0.1688853
2M13445064+2753254,39.69182,78.13948,57.00468,12.73701,0.174369,4416.606,4.565475,-0.020237,0.0071969
2M13445064+2753254,39.69182,78.13948,57.00468,12.73701,0.174369,4416.606,4.565475,-0.020237,0.0071969
2M13445064+2753254,39.69182,78.13948,57.00468,12.73701,0.174369,4416.606,4.565475,-0.020237,0.0071969
2M13445064+2753254,39.69182,78.13948,57.00468,12.73701,0.174369,4416.606,4.565475,-0.020237,0.0071969
2M13445064+2753254,39.69182,78.13948,57.00468,12.73701,0.174369,4416.606,4.565475,-0.020237,0.0071969
2M13445525+2859476,45.04533,78.06108,91.45797,-18.87175,0.1355546,5293.648,4.497958,0.19529,0.0172563
2M13445525+2859476,45.04533,78.06108,91.45797,-18.87175,0.1355546,5293.648,4.497958,0.19529,0.0172563
2M13445525+2859476,45.04533,78.06108,91.45797,-18.87175,0.1355546,5293.648,4.497958,0.19529,0.0172563
2M13445525+2859476,45.04533,78.06108,91.45797,-18.87175,0.1355546,5293.648,4.497958,0.19529,0.0172563
2M13450554+1800095,359.29754,74.63413,58.07103,-19.8117,0.05204134,5046.974,3.622458,-0.56094,0.153595
2M13450736+2717550,36.8254,78.06898,72.96507,-29.41417,0.07902478,4997.073,4.548927,-0.019654,0.0566953
2M13450736+2717550,36.8254,78.06898,72.96507,-29.41417,0.07902478,4997.073,4.548927,-0.019654,0.0566953
2M13450736+2717550,36.8254,78.06898,72.96507,-29.41417,0.07902478,4997.073,4.548927,-0.019654,0.0566953
2M13450736+2717550,36.8254,78.06898,72.96507,-29.41417,0.07902478,4997.073,4.548927,-0.019654,0.0566953
2M13450750+2752348,39.62082,78.07754,75.17783,-27.1648,0.07377227,5013.686,3.670865,-0.65257,0.285255
2M13450750+2752348,39.62082,78.07754,75.17783,-27.1648,0.07377227,5013.686,3.670865,-0.65257,0.285255
2M13450750+2752348,39.62082,78.07754,75.17783,-27.1648,0.07377227,5013.686,3.670865,-0.65257,0.285255
2M13450750+2752348,39.62082,78.07754,75.17783,-27.1648,0.07377227,5013.686,3.670865,-0.65257,0.285255
2M13450750+2752348,39.62082,78.07754,75.17783,-27.1648,0.07377227,5013.686,3.670865,-0.65257,0.285255
2M13451270+2716441,36.73416,78.04843,241.547,-1.472335,0.7796646,5672.469,4.319132,0.24865,-0.0426647
2M13451270+2716441,36.73416,78.04843,241.547,-1.472335,0.7796646,5672.469,4.319132,0.24865,-0.0426647
2M13451270+2716441,36.73416,78.04843,241.547,-1.472335,0.7796646,5672.469,4.319132,0.24865,-0.0426647
2M13451270+2716441,36.73416,78.04843,241.547,-1.472335,0.7796646,5672.469,4.319132,0.24865,-0.0426647
2M13451274+2905212,45.45757,77.98804,84.43456,4.57959,0.1992009,4046.008,4.649666,-0.081177,-0.0592907
2M13451274+2905212,45.45757,77.98804,84.43456,4.57959,0.1992009,4046.008,4.649666,-0.081177,-0.0592907
2M13451274+2905212,45.45757,77.98804,84.43456,4.57959,0.1992009,4046.008,4.649666,-0.081177,-0.0592907
2M13451274+2905212,45.45757,77.98804,84.43456,4.57959,0.1992009,4046.008,4.649666,-0.081177,-0.0592907
2M13451451+2825387,42.27885,78.03484,142.6588,-27.03117,0.08763362,4959.313,4.555543,-0.43296,0.0721403
2M13451451+2825387,42.27885,78.03484,142.6588,-27.03117,0.08763362,4959.313,4.555543,-0.43296,0.0721403
2M13451451+2825387,42.27885,78.03484,142.6588,-27.03117,0.08763362,4959.313,4.555543,-0.43296,0.0721403
2M13451451+2825387,42.27885,78.03484,142.6588,-27.03117,0.08763362,4959.313,4.555543,-0.43296,0.0721403
2M13451451+2825387,42.27885,78.03484,142.6588,-27.03117,0.08763362,4959.313,4.555543,-0.43296,0.0721403
2M13453231+2812524,41.24158,77.979,110.8627,-33.54594,0.1191537,5663.114,4.358018,0.083826,0.0062124
2M13453231+2812524,41.24158,77.979,110.8627,-33.54594,0.1191537,5663.114,4.358018,0.083826,0.0062124
2M13453231+2812524,41.24158,77.979,110.8627,-33.54594,0.1191537,5663.114,4.358018,0.083826,0.0062124
2M13453231+2812524,41.24158,77.979,110.8627,-33.54594,0.1191537,5663.114,4.358018,0.083826,0.0062124
2M13453231+2812524,41.24158,77.979,110.8627,-33.54594,0.1191537,5663.114,4.358018,0.083826,0.0062124
2M13454219+2747352,39.21759,77.95004,95.18906,31.67566,0.1023538,5380.434,4.472473,0.29656,-0.0077197
2M13454219+2747352,39.21759,77.95004,95.18906,31.67566,0.1023538,5380.434,4.472473,0.29656,-0.0077197
2M13454219+2747352,39.21759,77.95004,95.18906,31.67566,0.1023538,5380.434,4.472473,0.29656,-0.0077197
2M13454219+2747352,39.21759,77.95004,95.18906,31.67566,0.1023538,5380.434,4.472473,0.29656,-0.0077197
2M13454219+2747352,39.21759,77.95004,95.18906,31.67566,0.1023538,5380.434,4.472473,0.29656,-0.0077197
2M13460670+2706429,35.98209,77.84042,64.60065,38.55603,0.08999493,5724.992,3.993937,-0.66914,0.1857053
2M13460670+2706429,35.98209,77.84042,64.60065,38.55603,0.08999493,5724.992,3.993937,-0.66914,0.1857053
2M13460670+2706429,35.98209,77.84042,64.60065,38.55603,0.08999493,5724.992,3.993937,-0.66914,0.1857053
2M13460670+2706429,35.98209,77.84042,64.60065,38.55603,0.08999493,5724.992,3.993937,-0.66914,0.1857053
2M13460967+2842547,43.59046,77.81511,100.4573,-15.4074,0.2501659,5933.385,4.178639,-0.23576,0.0172343
2M13460967+2842547,43.59046,77.81511,100.4573,-15.4074,0.2501659,5933.385,4.178639,-0.23576,0.0172343
2M13460967+2842547,43.59046,77.81511,100.4573,-15.4074,0.2501659,5933.385,4.178639,-0.23576,0.0172343
2M13460967+2842547,43.59046,77.81511,100.4573,-15.4074,0.2501659,5933.385,4.178639,-0.23576,0.0172343
2M13461152+2653184,34.93025,77.80804,133.9294,6.886596,0.1402367,-9999,-9999,-9999,-9999
2M13461152+2653184,34.93025,77.80804,133.9294,6.886596,0.1402367,-9999,-9999,-9999,-9999
2M13461152+2653184,34.93025,77.80804,133.9294,6.886596,0.1402367,-9999,-9999,-9999,-9999
2M13461750+2850208,44.16421,77.77688,100.4983,-19.11229,0.06706496,5045.94,4.523326,0.24712,0.0153153
2M13461750+2850208,44.16421,77.77688,100.4983,-19.11229,0.06706496,5045.94,4.523326,0.24712,0.0153153
2M13461750+2850208,44.16421,77.77688,100.4983,-19.11229,0.06706496,5045.94,4.523326,0.24712,0.0153153
2M13461750+2850208,44.16421,77.77688,100.4983,-19.11229,0.06706496,5045.94,4.523326,0.24712,0.0153153
2M13462245+2740504,38.6859,77.80099,89.46252,-8.248051,0.09071822,4716.07,4.602135,-0.09674,0.0411233
2M13462245+2740504,38.6859,77.80099,89.46252,-8.248051,0.09071822,4716.07,4.602135,-0.09674,0.0411233
2M13462245+2740504,38.6859,77.80099,89.46252,-8.248051,0.09071822,4716.07,4.602135,-0.09674,0.0411233
2M13462245+2740504,38.6859,77.80099,89.46252,-8.248051,0.09071822,4716.07,4.602135,-0.09674,0.0411233
2M13462245+2740504,38.6859,77.80099,89.46252,-8.248051,0.09071822,4716.07,4.602135,-0.09674,0.0411233
2M13462343+1708336,357.58857,73.84676,134.3678,33.56382,0.02715071,4916.585,4.477057,0.20444,0.0297393
2M13462833+4258418,91.31908,70.61292,36.46893,-8.678943,0.4722545,4411.173,4.580786,-0.26068,-0.0427807
2M13462833+4258418,91.31908,70.61292,36.46893,-8.678943,0.4722545,4411.173,4.580786,-0.26068,-0.0427807
2M13462833+4258418,91.31908,70.61292,36.46893,-8.678943,0.4722545,4411.173,4.580786,-0.26068,-0.0427807
2M13462851+1722310,358.27658,73.98158,93.05788,-34.52362,0.1736702,3825.192,4.644725,0.0062659,-0.0468707
2M13463179+2706055,35.95788,77.74694,71.29779,-32.70655,0.07043879,4544.19,4.58643,-0.26507,0.0202793
2M13463179+2706055,35.95788,77.74694,71.29779,-32.70655,0.07043879,4544.19,4.58643,-0.26507,0.0202793
2M13463179+2706055,35.95788,77.74694,71.29779,-32.70655,0.07043879,4544.19,4.58643,-0.26507,0.0202793
2M13463179+2706055,35.95788,77.74694,71.29779,-32.70655,0.07043879,4544.19,4.58643,-0.26507,0.0202793
2M13463583+2729115,37.77351,77.74805,104.1379,39.67687,0.07624753,4787.233,4.566218,-0.063865,0.0306383
2M13463583+2729115,37.77351,77.74805,104.1379,39.67687,0.07624753,4787.233,4.566218,-0.063865,0.0306383
2M13463583+2729115,37.77351,77.74805,104.1379,39.67687,0.07624753,4787.233,4.566218,-0.063865,0.0306383
2M13463583+2729115,37.77351,77.74805,104.1379,39.67687,0.07624753,4787.233,4.566218,-0.063865,0.0306383
2M13463913+4349095,92.80966,69.93808,129.2895,-45.62861,9.385425,4281.486,4.624616,-0.24287,0.0471563
2M13464525+2726051,37.53461,77.71177,74.35824,29.08368,0.1970453,3950.867,4.648254,-0.076453,-0.0303097
2M13464525+2726051,37.53461,77.71177,74.35824,29.08368,0.1970453,3950.867,4.648254,-0.076453,-0.0303097
2M13464525+2726051,37.53461,77.71177,74.35824,29.08368,0.1970453,3950.867,4.648254,-0.076453,-0.0303097
2M13464525+2726051,37.53461,77.71177,74.35824,29.08368,0.1970453,3950.867,4.648254,-0.076453,-0.0303097
2M13465313+2748044,39.25693,77.68861,121.5351,35.46197,0.1827183,5695.624,4.494085,-0.6196,0.2284253
2M13465313+2748044,39.25693,77.68861,121.5351,35.46197,0.1827183,5695.624,4.494085,-0.6196,0.2284253
2M13465313+2748044,39.25693,77.68861,121.5351,35.46197,0.1827183,5695.624,4.494085,-0.6196,0.2284253
2M13465313+2748044,39.25693,77.68861,121.5351,35.46197,0.1827183,5695.624,4.494085,-0.6196,0.2284253
2M13465313+2748044,39.25693,77.68861,121.5351,35.46197,0.1827183,5695.624,4.494085,-0.6196,0.2284253
2M13465618+2806217,40.68509,77.67418,115.3545,13.31859,0.1568813,5255.655,4.523804,-0.31131,0.1348353
2M13465618+2806217,40.68509,77.67418,115.3545,13.31859,0.1568813,5255.655,4.523804,-0.31131,0.1348353
2M13465618+2806217,40.68509,77.67418,115.3545,13.31859,0.1568813,5255.655,4.523804,-0.31131,0.1348353
2M13465618+2806217,40.68509,77.67418,115.3545,13.31859,0.1568813,5255.655,4.523804,-0.31131,0.1348353
2M13465618+2806217,40.68509,77.67418,115.3545,13.31859,0.1568813,5255.655,4.523804,-0.31131,0.1348353
2M13470129+4359228,92.96375,69.76305,87.75427,-33.63042,0.1569761,4187.713,4.590819,-0.17816,-0.0641597
2M13473540+2717048,36.86757,77.52072,79.1343,-1.725363,0.1377323,5444.483,4.459972,-0.57573,0.0399113
2M13473540+2717048,36.86757,77.52072,79.1343,-1.725363,0.1377323,5444.483,4.459972,-0.57573,0.0399113
2M13473540+2717048,36.86757,77.52072,79.1343,-1.725363,0.1377323,5444.483,4.459972,-0.57573,0.0399113
2M13473540+2717048,36.86757,77.52072,79.1343,-1.725363,0.1377323,5444.483,4.459972,-0.57573,0.0399113
2M13473951+5619156,107.72139,59.11617,150.6152,-59.41164,0.1003828,3800.683,4.611723,0.086692,-0.0569167
2M13473951+5619156,107.72139,59.11617,150.6152,-59.41164,0.1003828,3800.683,4.611723,0.086692,-0.0569167
2M13474036+2719100,37.03176,77.50385,76.77594,-34.90302,0.08054093,5053.267,4.492846,-0.61188,0.2406553
2M13474036+2719100,37.03176,77.50385,76.77594,-34.90302,0.08054093,5053.267,4.492846,-0.61188,0.2406553
2M13474036+2719100,37.03176,77.50385,76.77594,-34.90302,0.08054093,5053.267,4.492846,-0.61188,0.2406553
2M13474036+2719100,37.03176,77.50385,76.77594,-34.90302,0.08054093,5053.267,4.492846,-0.61188,0.2406553
2M13474273+4240152,90.19556,70.70062,65.16122,7.887893,0.1396016,4882.13,4.553788,0.07229,0.0285873
2M13474273+4240152,90.19556,70.70062,65.16122,7.887893,0.1396016,4882.13,4.553788,0.07229,0.0285873
2M13474273+4240152,90.19556,70.70062,65.16122,7.887893,0.1396016,4882.13,4.553788,0.07229,0.0285873
2M13474337+2709360,36.29871,77.48513,91.10492,28.4932,0.03329852,5110.893,4.53748,-0.075529,0.0192593
2M13474337+2709360,36.29871,77.48513,91.10492,28.4932,0.03329852,5110.893,4.53748,-0.075529,0.0192593
2M13474337+2709360,36.29871,77.48513,91.10492,28.4932,0.03329852,5110.893,4.53748,-0.075529,0.0192593
2M13474940+2723251,37.36456,77.47313,64.12279,-1.766695,0.2297416,4497.95,4.600622,-0.28666,0.1188853
2M13474940+2723251,37.36456,77.47313,64.12279,-1.766695,0.2297416,4497.95,4.600622,-0.28666,0.1188853
2M13474940+2723251,37.36456,77.47313,64.12279,-1.766695,0.2297416,4497.95,4.600622,-0.28666,0.1188853
2M13474940+2723251,37.36456,77.47313,64.12279,-1.766695,0.2297416,4497.95,4.600622,-0.28666,0.1188853
2M13475222+4346412,92.23547,69.83307,121.7822,-5.476969,0.03889707,4429.664,4.617387,-0.029336,-0.0262077
2M13475682+2820478,41.76943,77.44421,120.103,33.69074,0.1640588,5459.655,3.583587,-0.5964,0.193125
2M13475682+2820478,41.76943,77.44421,120.103,33.69074,0.1640588,5459.655,3.583587,-0.5964,0.193125
2M13475682+2820478,41.76943,77.44421,120.103,33.69074,0.1640588,5459.655,3.583587,-0.5964,0.193125
2M13475682+2820478,41.76943,77.44421,120.103,33.69074,0.1640588,5459.655,3.583587,-0.5964,0.193125
2M13480025+2720003,37.10999,77.43085,100.4534,-24.18596,0.199736,5588.872,4.148102,-0.46977,0.1743553
2M13480025+2720003,37.10999,77.43085,100.4534,-24.18596,0.199736,5588.872,4.148102,-0.46977,0.1743553
2M13480025+2720003,37.10999,77.43085,100.4534,-24.18596,0.199736,5588.872,4.148102,-0.46977,0.1743553
2M13480618+2806286,40.66859,77.41689,124.6114,10.80695,0.05547117,5100.405,4.555505,-0.12937,0.0393113
2M13480618+2806286,40.66859,77.41689,124.6114,10.80695,0.05547117,5100.405,4.555505,-0.12937,0.0393113
2M13480618+2806286,40.66859,77.41689,124.6114,10.80695,0.05547117,5100.405,4.555505,-0.12937,0.0393113
2M13480618+2806286,40.66859,77.41689,124.6114,10.80695,0.05547117,5100.405,4.555505,-0.12937,0.0393113
2M13480922+4303091,90.75743,70.35838,90.76862,1.640478,26.0003,-9999,-9999,-9999,-9999
2M13480922+4303091,90.75743,70.35838,90.76862,1.640478,26.0003,-9999,-9999,-9999,-9999
2M13480922+4303091,90.75743,70.35838,90.76862,1.640478,26.0003,-9999,-9999,-9999,-9999
2M13481254+4328487,91.54704,70.0246,279.1168,-28.30001,0.627427,4721.158,4.559363,-0.4941,0.0593533
2M13481254+4328487,91.54704,70.0246,279.1168,-28.30001,0.627427,4721.158,4.559363,-0.4941,0.0593533
2M13481374+2753059,39.64475,77.39156,112.5259,-34.12658,0.07817437,4586.121,4.553167,-0.12704,0.0235463
2M13481374+2753059,39.64475,77.39156,112.5259,-34.12658,0.07817437,4586.121,4.553167,-0.12704,0.0235463
2M13481374+2753059,39.64475,77.39156,112.5259,-34.12658,0.07817437,4586.121,4.553167,-0.12704,0.0235463
2M13481374+2753059,39.64475,77.39156,112.5259,-34.12658,0.07817437,4586.121,4.553167,-0.12704,0.0235463
2M13481955+4223199,89.3724,70.83774,80.38405,-3.044768,0.07036152,4844.185,4.557477,-0.1177,0.1491653
2M13481955+4223199,89.3724,70.83774,80.38405,-3.044768,0.07036152,4844.185,4.557477,-0.1177,0.1491653
2M13481955+4223199,89.3724,70.83774,80.38405,-3.044768,0.07036152,4844.185,4.557477,-0.1177,0.1491653
2M13482029+2654546,35.21778,77.33285,92.84787,-101.24,0.1091812,4029.305,4.723705,-0.56986,0.1454253
2M13482029+2654546,35.21778,77.33285,92.84787,-101.24,0.1091812,4029.305,4.723705,-0.56986,0.1454253
2M13482029+2654546,35.21778,77.33285,92.84787,-101.24,0.1091812,4029.305,4.723705,-0.56986,0.1454253
2M13482063+2737552,38.48801,77.36421,100.6661,-9.130135,0.1883768,3812.289,4.663431,-0.13907,-0.0362827
2M13482063+2737552,38.48801,77.36421,100.6661,-9.130135,0.1883768,3812.289,4.663431,-0.13907,-0.0362827
2M13482063+2737552,38.48801,77.36421,100.6661,-9.130135,0.1883768,3812.289,4.663431,-0.13907,-0.0362827
2M13482814+2801566,40.31668,77.33744,110.0126,-24.70835,0.181488,4062.561,4.633479,-0.1539,-0.0347367
2M13482814+2801566,40.31668,77.33744,110.0126,-24.70835,0.181488,4062.561,4.633479,-0.1539,-0.0347367
2M13482814+2801566,40.31668,77.33744,110.0126,-24.70835,0.181488,4062.561,4.633479,-0.1539,-0.0347367
2M13482814+2801566,40.31668,77.33744,110.0126,-24.70835,0.181488,4062.561,4.633479,-0.1539,-0.0347367
2M13482926+2839293,43.16588,77.3099,107.9461,-13.17503,0.09564506,4763.042,4.567298,0.11545,0.0363173
2M13482926+2839293,43.16588,77.3099,107.9461,-13.17503,0.09564506,4763.042,4.567298,0.11545,0.0363173
2M13482926+2839293,43.16588,77.3099,107.9461,-13.17503,0.09564506,4763.042,4.567298,0.11545,0.0363173
2M13482926+2839293,43.16588,77.3099,107.9461,-13.17503,0.09564506,4763.042,4.567298,0.11545,0.0363173
2M13482972+2717340,36.94535,77.32012,83.42688,58.7302,0.1615383,5418.01,4.525814,-0.39137,0.0652603
2M13482972+2717340,36.94535,77.32012,83.42688,58.7302,0.1615383,5418.01,4.525814,-0.39137,0.0652603
2M13484385+4238120,89.70223,70.60297,579.7443,-5.032367,0.07351442,4524.622,4.558506,-0.32643,-0.0185077
2M13484385+4238120,89.70223,70.60297,579.7443,-5.032367,0.07351442,4524.622,4.558506,-0.32643,-0.0185077
2M13484385+4238120,89.70223,70.60297,579.7443,-5.032367,0.07351442,4524.622,4.558506,-0.32643,-0.0185077
2M13484413+4420212,92.89452,69.29821,119.7659,13.4817,0.1665102,4930.531,4.538392,0.001719,0.0332483
2M13485935+4208116,88.57697,70.94221,168.1639,-11.21426,0.04398798,4717.618,4.568853,0.19548,0.0061346
2M13485935+4208116,88.57697,70.94221,168.1639,-11.21426,0.04398798,4717.618,4.568853,0.19548,0.0061346
2M13485935+4208116,88.57697,70.94221,168.1639,-11.21426,0.04398798,4717.618,4.568853,0.19548,0.0061346
2M13493069+3239108,60.14457,76.27047,64.30508,4.410707,0.08157893,4579.387,4.581112,-0.05042,0.0075896
2M13493069+3239108,60.14457,76.27047,64.30508,4.410707,0.08157893,4579.387,4.581112,-0.05042,0.0075896
2M13493069+3239108,60.14457,76.27047,64.30508,4.410707,0.08157893,4579.387,4.581112,-0.05042,0.0075896
2M13493428+1834141,3.36064,74.12722,159.1383,-46.18404,0.03745263,4599.086,4.513876,-0.12656,0.0299233
